fid,id,left,top,right,bottom,codearondo,NOM_CHF,CODE_DEPT,NOM_DEPT,numcant,CODE_EPCI,NOM_EPCI,INSEE_COM,NOM_COMM,STATUT,POPULATION,CODE_DEPT_2,NOM_DEPT_2,codearondo_2,longitude,latitude
"710","710",528861.72591274,5495061.79565943,533861.72591274,5500061.79565943,"284",,"84",VAUCLUSE,"8417","248400160",CC Aygues-Ouvèze en Provence (CCAOP),"84091",PIOLENC,Commune simple,4.5,"84",VAUCLUSE,"284",528861.72591274,5495061.79565943
"711","711",528861.72591274,5490061.79565943,533861.72591274,5495061.79565943,"284",,"84",VAUCLUSE,"8417","248400160",CC Aygues-Ouvèze en Provence (CCAOP),"84091",PIOLENC,Commune simple,4.5,"84",VAUCLUSE,"284",528861.72591274,5490061.79565943
"712","712",528861.72591274,5485061.79565943,533861.72591274,5490061.79565943,"284",,"84",VAUCLUSE,"8417","248400236",CC du Pays Réuni d'Orange,"84027",CADEROUSSE,Commune simple,2.7,"84",VAUCLUSE,"284",528861.72591274,5485061.79565943
"713","713",528861.72591274,5480061.79565943,533861.72591274,5485061.79565943,"284",,"84",VAUCLUSE,"8417","248400236",CC du Pays Réuni d'Orange,"84027",CADEROUSSE,Commune simple,2.7,"84",VAUCLUSE,"284",528861.72591274,5480061.79565943
"719","719",528861.72591274,5450061.79565943,533861.72591274,5455061.79565943,"213",CHATEAURENARD,"13",BOUCHES-DU-RHONE,"1307","200035087",CA Terre de Provence,"13010",BARBENTANE,Commune simple,3.7,"13",BOUCHES-DU-RHONE,"213",528861.72591274,5450061.79565943
"720","720",528861.72591274,5445061.79565943,533861.72591274,5450061.79565943,"213",CHATEAURENARD,"13",BOUCHES-DU-RHONE,"1307","200035087",CA Terre de Provence,"13010",BARBENTANE,Commune simple,3.7,"13",BOUCHES-DU-RHONE,"213",528861.72591274,5445061.79565943
"721","721",528861.72591274,5440061.79565943,533861.72591274,5445061.79565943,"213",CHATEAURENARD,"13",BOUCHES-DU-RHONE,"1307","200035087",CA Terre de Provence,"13045",GRAVESON,Commune simple,3.7,"13",BOUCHES-DU-RHONE,"213",528861.72591274,5440061.79565943
"722","722",528861.72591274,5435061.79565943,533861.72591274,5440061.79565943,"213",TARASCON,"13",BOUCHES-DU-RHONE,"1333","241300375",CC Vallée des Baux-Alpilles (CC VBA),"13094",SAINT-ETIENNE-DU-GRES,Commune simple,2.1,"13",BOUCHES-DU-RHONE,"213",528861.72591274,5435061.79565943
"723","723",528861.72591274,5430061.79565943,533861.72591274,5435061.79565943,"213",TARASCON,"13",BOUCHES-DU-RHONE,"1333","241300375",CC Vallée des Baux-Alpilles (CC VBA),"13094",SAINT-ETIENNE-DU-GRES,Commune simple,2.1,"13",BOUCHES-DU-RHONE,"213",528861.72591274,5430061.79565943
"724","724",528861.72591274,5425061.79565943,533861.72591274,5430061.79565943,"213",,"13",BOUCHES-DU-RHONE,"1303","241300375",CC Vallée des Baux-Alpilles (CC VBA),"13038",FONTVIEILLE,Commune simple,3.4,"13",BOUCHES-DU-RHONE,"213",528861.72591274,5425061.79565943
"725","725",528861.72591274,5420061.79565943,533861.72591274,5425061.79565943,"213",,"13",BOUCHES-DU-RHONE,"1303","241300375",CC Vallée des Baux-Alpilles (CC VBA),"13038",FONTVIEILLE,Commune simple,3.4,"13",BOUCHES-DU-RHONE,"213",528861.72591274,5420061.79565943
"726","726",528861.72591274,5415061.79565943,533861.72591274,5420061.79565943,"213",ARLES,"13",BOUCHES-DU-RHONE,"1398","241300417",CA d'Arles-Crau-Camargue-Montagnette,"13004",ARLES,Sous-prEfecture,52,"13",BOUCHES-DU-RHONE,"213",528861.72591274,5415061.79565943
"727","727",528861.72591274,5410061.79565943,533861.72591274,5415061.79565943,"213",ARLES,"13",BOUCHES-DU-RHONE,"1398","241300417",CA d'Arles-Crau-Camargue-Montagnette,"13004",ARLES,Sous-prEfecture,52,"13",BOUCHES-DU-RHONE,"213",528861.72591274,5410061.79565943
"728","728",528861.72591274,5405061.79565943,533861.72591274,5410061.79565943,"213",ARLES,"13",BOUCHES-DU-RHONE,"1398","241300417",CA d'Arles-Crau-Camargue-Montagnette,"13004",ARLES,Sous-prEfecture,52,"13",BOUCHES-DU-RHONE,"213",528861.72591274,5405061.79565943
"729","729",528861.72591274,5400061.79565943,533861.72591274,5405061.79565943,"213",ARLES,"13",BOUCHES-DU-RHONE,"1398","241300417",CA d'Arles-Crau-Camargue-Montagnette,"13004",ARLES,Sous-prEfecture,52,"13",BOUCHES-DU-RHONE,"213",528861.72591274,5400061.79565943
"730","730",528861.72591274,5395061.79565943,533861.72591274,5400061.79565943,"213",ARLES,"13",BOUCHES-DU-RHONE,"1398","241300417",CA d'Arles-Crau-Camargue-Montagnette,"13004",ARLES,Sous-prEfecture,52,"13",BOUCHES-DU-RHONE,"213",528861.72591274,5395061.79565943
"731","731",528861.72591274,5390061.79565943,533861.72591274,5395061.79565943,"213",ARLES,"13",BOUCHES-DU-RHONE,"1398","241300417",CA d'Arles-Crau-Camargue-Montagnette,"13004",ARLES,Sous-prEfecture,52,"13",BOUCHES-DU-RHONE,"213",528861.72591274,5390061.79565943
"732","732",528861.72591274,5385061.79565943,533861.72591274,5390061.79565943,"213",ARLES,"13",BOUCHES-DU-RHONE,"1398","241300417",CA d'Arles-Crau-Camargue-Montagnette,"13004",ARLES,Sous-prEfecture,52,"13",BOUCHES-DU-RHONE,"213",528861.72591274,5385061.79565943
"733","733",528861.72591274,5380061.79565943,533861.72591274,5385061.79565943,"213",PORT-SAINT-LOUIS-DU-RHONE,"13",BOUCHES-DU-RHONE,"1328","200054807",Métropole d'Aix-Marseille-Provence,"13078",PORT-SAINT-LOUIS-DU-RHONE,Chef-lieu canton,8.5,"13",BOUCHES-DU-RHONE,"213",528861.72591274,5380061.79565943
"734","734",528861.72591274,5375061.79565943,533861.72591274,5380061.79565943,"213",PORT-SAINT-LOUIS-DU-RHONE,"13",BOUCHES-DU-RHONE,"1328","200054807",Métropole d'Aix-Marseille-Provence,"13078",PORT-SAINT-LOUIS-DU-RHONE,Chef-lieu canton,8.5,"13",BOUCHES-DU-RHONE,"213",528861.72591274,5375061.79565943
"735","735",528861.72591274,5370061.79565943,533861.72591274,5375061.79565943,"213",ARLES,"13",BOUCHES-DU-RHONE,"1398","241300417",CA d'Arles-Crau-Camargue-Montagnette,"13004",ARLES,Sous-prEfecture,52,"13",BOUCHES-DU-RHONE,"213",528861.72591274,5370061.79565943
"775","775",533861.72591274,5510061.79565943,538861.72591274,5515061.79565943,"284",BOLLENE,"84",VAUCLUSE,"8406","200000628",CC Rhône Lez Provence,"84019",BOLLENE,Chef-lieu canton,13.8,"84",VAUCLUSE,"284",533861.72591274,5510061.79565943
"776","776",533861.72591274,5505061.79565943,538861.72591274,5510061.79565943,"284",BOLLENE,"84",VAUCLUSE,"8406","200000628",CC Rhône Lez Provence,"84078",MONDRAGON,Commune simple,3.5,"84",VAUCLUSE,"284",533861.72591274,5505061.79565943
"777","777",533861.72591274,5500061.79565943,538861.72591274,5505061.79565943,"284",,"84",VAUCLUSE,"8416","248400160",CC Aygues-Ouvèze en Provence (CCAOP),"84135",UCHAUX,Commune simple,1.4,"84",VAUCLUSE,"284",533861.72591274,5500061.79565943
"778","778",533861.72591274,5495061.79565943,538861.72591274,5500061.79565943,"284",,"84",VAUCLUSE,"8417","248400160",CC Aygues-Ouvèze en Provence (CCAOP),"84091",PIOLENC,Commune simple,4.5,"84",VAUCLUSE,"284",533861.72591274,5495061.79565943
"779","779",533861.72591274,5490061.79565943,538861.72591274,5495061.79565943,"284",ORANGE,"84",VAUCLUSE,"8499","248400236",CC du Pays Réuni d'Orange,"84087",ORANGE,Chef-lieu canton,29.9,"84",VAUCLUSE,"284",533861.72591274,5490061.79565943
"780","780",533861.72591274,5485061.79565943,538861.72591274,5490061.79565943,"284",ORANGE,"84",VAUCLUSE,"8499","248400236",CC du Pays Réuni d'Orange,"84087",ORANGE,Chef-lieu canton,29.9,"84",VAUCLUSE,"284",533861.72591274,5485061.79565943
"781","781",533861.72591274,5480061.79565943,538861.72591274,5485061.79565943,"284",ORANGE,"84",VAUCLUSE,"8499","248400236",CC du Pays Réuni d'Orange,"84087",ORANGE,Chef-lieu canton,29.9,"84",VAUCLUSE,"284",533861.72591274,5480061.79565943
"782","782",533861.72591274,5475061.79565943,538861.72591274,5480061.79565943,"284",,"84",VAUCLUSE,"8417","248400236",CC du Pays Réuni d'Orange,"84037",CHATEAUNEUF-DU-PAPE,Commune simple,2.1,"84",VAUCLUSE,"284",533861.72591274,5475061.79565943
"786","786",533861.72591274,5455061.79565943,538861.72591274,5460061.79565943,"284",AVIGNON,"84",VAUCLUSE,"8497","248400251",CA du Grand Avignon (COGA),"84007",AVIGNON,PrIfecture,92.5,"84",VAUCLUSE,"284",533861.72591274,5455061.79565943
"787","787",533861.72591274,5450061.79565943,538861.72591274,5455061.79565943,"213",CHATEAURENARD,"13",BOUCHES-DU-RHONE,"1307","200035087",CA Terre de Provence,"13083",ROGNONAS,Commune simple,4,"13",BOUCHES-DU-RHONE,"213",533861.72591274,5450061.79565943
"788","788",533861.72591274,5445061.79565943,538861.72591274,5450061.79565943,"213",CHATEAURENARD,"13",BOUCHES-DU-RHONE,"1307","200035087",CA Terre de Provence,"13045",GRAVESON,Commune simple,3.7,"13",BOUCHES-DU-RHONE,"213",533861.72591274,5445061.79565943
"789","789",533861.72591274,5440061.79565943,538861.72591274,5445061.79565943,"213",SAINT-REMY-DE-PROVENCE,"13",BOUCHES-DU-RHONE,"1331","200035087",CA Terre de Provence,"13052",MAILLANE,Commune simple,2.1,"13",BOUCHES-DU-RHONE,"213",533861.72591274,5440061.79565943
"790","790",533861.72591274,5435061.79565943,538861.72591274,5440061.79565943,"213",SAINT-REMY-DE-PROVENCE,"13",BOUCHES-DU-RHONE,"1331","241300375",CC Vallée des Baux-Alpilles (CC VBA),"13100",SAINT-REMY-DE-PROVENCE,Chef-lieu canton,10.2,"13",BOUCHES-DU-RHONE,"213",533861.72591274,5435061.79565943
"791","791",533861.72591274,5430061.79565943,538861.72591274,5435061.79565943,"213",SAINT-REMY-DE-PROVENCE,"13",BOUCHES-DU-RHONE,"1331","241300375",CC Vallée des Baux-Alpilles (CC VBA),"13100",SAINT-REMY-DE-PROVENCE,Chef-lieu canton,10.2,"13",BOUCHES-DU-RHONE,"213",533861.72591274,5430061.79565943
"792","792",533861.72591274,5425061.79565943,538861.72591274,5430061.79565943,"213",SAINT-REMY-DE-PROVENCE,"13",BOUCHES-DU-RHONE,"1331","241300375",CC Vallée des Baux-Alpilles (CC VBA),"13011",LES BAUX-DE-PROVENCE,Commune simple,0.4,"13",BOUCHES-DU-RHONE,"213",533861.72591274,5425061.79565943
"793","793",533861.72591274,5420061.79565943,538861.72591274,5425061.79565943,"213",SAINT-REMY-DE-PROVENCE,"13",BOUCHES-DU-RHONE,"1331","241300375",CC Vallée des Baux-Alpilles (CC VBA),"13068",PARADOU,Commune simple,1.3,"13",BOUCHES-DU-RHONE,"213",533861.72591274,5420061.79565943
"794","794",533861.72591274,5415061.79565943,538861.72591274,5420061.79565943,"213",,"13",BOUCHES-DU-RHONE,"1303","241300417",CA d'Arles-Crau-Camargue-Montagnette,"13097",SAINT-MARTIN-DE-CRAU,Commune simple,11.3,"13",BOUCHES-DU-RHONE,"213",533861.72591274,5415061.79565943
"795","795",533861.72591274,5410061.79565943,538861.72591274,5415061.79565943,"213",,"13",BOUCHES-DU-RHONE,"1303","241300417",CA d'Arles-Crau-Camargue-Montagnette,"13097",SAINT-MARTIN-DE-CRAU,Commune simple,11.3,"13",BOUCHES-DU-RHONE,"213",533861.72591274,5410061.79565943
"796","796",533861.72591274,5405061.79565943,538861.72591274,5410061.79565943,"213",,"13",BOUCHES-DU-RHONE,"1303","241300417",CA d'Arles-Crau-Camargue-Montagnette,"13097",SAINT-MARTIN-DE-CRAU,Commune simple,11.3,"13",BOUCHES-DU-RHONE,"213",533861.72591274,5405061.79565943
"797","797",533861.72591274,5400061.79565943,538861.72591274,5405061.79565943,"213",,"13",BOUCHES-DU-RHONE,"1303","241300417",CA d'Arles-Crau-Camargue-Montagnette,"13097",SAINT-MARTIN-DE-CRAU,Commune simple,11.3,"13",BOUCHES-DU-RHONE,"213",533861.72591274,5400061.79565943
"798","798",533861.72591274,5395061.79565943,538861.72591274,5400061.79565943,"213",ARLES,"13",BOUCHES-DU-RHONE,"1398","241300417",CA d'Arles-Crau-Camargue-Montagnette,"13004",ARLES,Sous-prEfecture,52,"13",BOUCHES-DU-RHONE,"213",533861.72591274,5395061.79565943
"799","799",533861.72591274,5390061.79565943,538861.72591274,5395061.79565943,"213",ARLES,"13",BOUCHES-DU-RHONE,"1398","241300417",CA d'Arles-Crau-Camargue-Montagnette,"13004",ARLES,Sous-prEfecture,52,"13",BOUCHES-DU-RHONE,"213",533861.72591274,5390061.79565943
"800","800",533861.72591274,5385061.79565943,538861.72591274,5390061.79565943,"213",ARLES,"13",BOUCHES-DU-RHONE,"1398","241300417",CA d'Arles-Crau-Camargue-Montagnette,"13004",ARLES,Sous-prEfecture,52,"13",BOUCHES-DU-RHONE,"213",533861.72591274,5385061.79565943
"801","801",533861.72591274,5380061.79565943,538861.72591274,5385061.79565943,"213",PORT-SAINT-LOUIS-DU-RHONE,"13",BOUCHES-DU-RHONE,"1328","200054807",Métropole d'Aix-Marseille-Provence,"13078",PORT-SAINT-LOUIS-DU-RHONE,Chef-lieu canton,8.5,"13",BOUCHES-DU-RHONE,"213",533861.72591274,5380061.79565943
"802","802",533861.72591274,5375061.79565943,538861.72591274,5380061.79565943,"213",PORT-SAINT-LOUIS-DU-RHONE,"13",BOUCHES-DU-RHONE,"1328","200054807",Métropole d'Aix-Marseille-Provence,"13078",PORT-SAINT-LOUIS-DU-RHONE,Chef-lieu canton,8.5,"13",BOUCHES-DU-RHONE,"213",533861.72591274,5375061.79565943
"803","803",533861.72591274,5370061.79565943,538861.72591274,5375061.79565943,"213",ARLES,"13",BOUCHES-DU-RHONE,"1398","241300417",CA d'Arles-Crau-Camargue-Montagnette,"13004",ARLES,Sous-prEfecture,52,"13",BOUCHES-DU-RHONE,"213",533861.72591274,5370061.79565943
"804","804",533861.72591274,5365061.79565943,538861.72591274,5370061.79565943,"213",ARLES,"13",BOUCHES-DU-RHONE,"1398","241300417",CA d'Arles-Crau-Camargue-Montagnette,"13004",ARLES,Sous-prEfecture,52,"13",BOUCHES-DU-RHONE,"213",533861.72591274,5365061.79565943
"845","845",538861.72591274,5500061.79565943,543861.72591274,5505061.79565943,"284",BOLLENE,"84",VAUCLUSE,"8406","248400160",CC Aygues-Ouvèze en Provence (CCAOP),"84061",LAGARDE-PAREOL,Commune simple,0.3,"84",VAUCLUSE,"284",538861.72591274,5500061.79565943
"846","846",538861.72591274,5495061.79565943,543861.72591274,5500061.79565943,"284",,"84",VAUCLUSE,"8416","248400160",CC Aygues-Ouvèze en Provence (CCAOP),"84127",SERIGNAN-DU-COMTAT,Commune simple,2.4,"84",VAUCLUSE,"284",538861.72591274,5495061.79565943
"847","847",538861.72591274,5490061.79565943,543861.72591274,5495061.79565943,"284",ORANGE,"84",VAUCLUSE,"8499","248400236",CC du Pays Réuni d'Orange,"84087",ORANGE,Chef-lieu canton,29.9,"84",VAUCLUSE,"284",538861.72591274,5490061.79565943
"848","848",538861.72591274,5485061.79565943,543861.72591274,5490061.79565943,"284",ORANGE,"84",VAUCLUSE,"8499","248400236",CC du Pays Réuni d'Orange,"84087",ORANGE,Chef-lieu canton,29.9,"84",VAUCLUSE,"284",538861.72591274,5485061.79565943
"849","849",538861.72591274,5480061.79565943,543861.72591274,5485061.79565943,"284",BEDARRIDES,"84",VAUCLUSE,"8405","248400236",CC du Pays Réuni d'Orange,"84039",COURTHEZON,Commune simple,5.3,"84",VAUCLUSE,"284",538861.72591274,5480061.79565943
"850","850",538861.72591274,5475061.79565943,543861.72591274,5480061.79565943,"284",,"84",VAUCLUSE,"8417","248400236",CC du Pays Réuni d'Orange,"84037",CHATEAUNEUF-DU-PAPE,Commune simple,2.1,"84",VAUCLUSE,"284",538861.72591274,5475061.79565943
"851","851",538861.72591274,5470061.79565943,543861.72591274,5475061.79565943,"284",BEDARRIDES,"84",VAUCLUSE,"8405","248400293",CC des Sorgues du Comtat,"84129",SORGUES,Commune simple,18.4,"84",VAUCLUSE,"284",538861.72591274,5470061.79565943
"853","853",538861.72591274,5460061.79565943,543861.72591274,5465061.79565943,"284",AVIGNON,"84",VAUCLUSE,"8497","248400251",CA du Grand Avignon (COGA),"84007",AVIGNON,PrIfecture,92.5,"84",VAUCLUSE,"284",538861.72591274,5460061.79565943
"854","854",538861.72591274,5455061.79565943,543861.72591274,5460061.79565943,"284",AVIGNON,"84",VAUCLUSE,"8497","248400251",CA du Grand Avignon (COGA),"84007",AVIGNON,PrIfecture,92.5,"84",VAUCLUSE,"284",538861.72591274,5455061.79565943
"855","855",538861.72591274,5450061.79565943,543861.72591274,5455061.79565943,"213",CHATEAURENARD,"13",BOUCHES-DU-RHONE,"1307","200035087",CA Terre de Provence,"13027",CHATEAURENARD,Chef-lieu canton,14,"13",BOUCHES-DU-RHONE,"213",538861.72591274,5450061.79565943
"856","856",538861.72591274,5445061.79565943,543861.72591274,5450061.79565943,"213",CHATEAURENARD,"13",BOUCHES-DU-RHONE,"1307","200035087",CA Terre de Provence,"13027",CHATEAURENARD,Chef-lieu canton,14,"13",BOUCHES-DU-RHONE,"213",538861.72591274,5445061.79565943
"857","857",538861.72591274,5440061.79565943,543861.72591274,5445061.79565943,"213",CHATEAURENARD,"13",BOUCHES-DU-RHONE,"1307","200035087",CA Terre de Provence,"13036",EYRAGUES,Commune simple,4.2,"13",BOUCHES-DU-RHONE,"213",538861.72591274,5440061.79565943
"858","858",538861.72591274,5435061.79565943,543861.72591274,5440061.79565943,"213",SAINT-REMY-DE-PROVENCE,"13",BOUCHES-DU-RHONE,"1331","241300375",CC Vallée des Baux-Alpilles (CC VBA),"13100",SAINT-REMY-DE-PROVENCE,Chef-lieu canton,10.2,"13",BOUCHES-DU-RHONE,"213",538861.72591274,5435061.79565943
"859","859",538861.72591274,5430061.79565943,543861.72591274,5435061.79565943,"213",SAINT-REMY-DE-PROVENCE,"13",BOUCHES-DU-RHONE,"1331","241300375",CC Vallée des Baux-Alpilles (CC VBA),"13100",SAINT-REMY-DE-PROVENCE,Chef-lieu canton,10.2,"13",BOUCHES-DU-RHONE,"213",538861.72591274,5430061.79565943
"860","860",538861.72591274,5425061.79565943,543861.72591274,5430061.79565943,"213",SAINT-REMY-DE-PROVENCE,"13",BOUCHES-DU-RHONE,"1331","241300375",CC Vallée des Baux-Alpilles (CC VBA),"13011",LES BAUX-DE-PROVENCE,Commune simple,0.4,"13",BOUCHES-DU-RHONE,"213",538861.72591274,5425061.79565943
"861","861",538861.72591274,5420061.79565943,543861.72591274,5425061.79565943,"213",SAINT-REMY-DE-PROVENCE,"13",BOUCHES-DU-RHONE,"1331","241300375",CC Vallée des Baux-Alpilles (CC VBA),"13058",MAUSSANE-LES-ALPILLES,Commune simple,2.2,"13",BOUCHES-DU-RHONE,"213",538861.72591274,5420061.79565943
"862","862",538861.72591274,5415061.79565943,543861.72591274,5420061.79565943,"213",,"13",BOUCHES-DU-RHONE,"1303","241300417",CA d'Arles-Crau-Camargue-Montagnette,"13097",SAINT-MARTIN-DE-CRAU,Commune simple,11.3,"13",BOUCHES-DU-RHONE,"213",538861.72591274,5415061.79565943
"863","863",538861.72591274,5410061.79565943,543861.72591274,5415061.79565943,"213",,"13",BOUCHES-DU-RHONE,"1303","241300417",CA d'Arles-Crau-Camargue-Montagnette,"13097",SAINT-MARTIN-DE-CRAU,Commune simple,11.3,"13",BOUCHES-DU-RHONE,"213",538861.72591274,5410061.79565943
"864","864",538861.72591274,5405061.79565943,543861.72591274,5410061.79565943,"213",,"13",BOUCHES-DU-RHONE,"1303","241300417",CA d'Arles-Crau-Camargue-Montagnette,"13097",SAINT-MARTIN-DE-CRAU,Commune simple,11.3,"13",BOUCHES-DU-RHONE,"213",538861.72591274,5405061.79565943
"865","865",538861.72591274,5400061.79565943,543861.72591274,5405061.79565943,"213",,"13",BOUCHES-DU-RHONE,"1303","241300417",CA d'Arles-Crau-Camargue-Montagnette,"13097",SAINT-MARTIN-DE-CRAU,Commune simple,11.3,"13",BOUCHES-DU-RHONE,"213",538861.72591274,5400061.79565943
"866","866",538861.72591274,5395061.79565943,543861.72591274,5400061.79565943,"213",,"13",BOUCHES-DU-RHONE,"1303","241300417",CA d'Arles-Crau-Camargue-Montagnette,"13097",SAINT-MARTIN-DE-CRAU,Commune simple,11.3,"13",BOUCHES-DU-RHONE,"213",538861.72591274,5395061.79565943
"867","867",538861.72591274,5390061.79565943,543861.72591274,5395061.79565943,"213",ARLES,"13",BOUCHES-DU-RHONE,"1398","241300417",CA d'Arles-Crau-Camargue-Montagnette,"13004",ARLES,Sous-prEfecture,52,"13",BOUCHES-DU-RHONE,"213",538861.72591274,5390061.79565943
"868","868",538861.72591274,5385061.79565943,543861.72591274,5390061.79565943,"213",ARLES,"13",BOUCHES-DU-RHONE,"1398","241300417",CA d'Arles-Crau-Camargue-Montagnette,"13004",ARLES,Sous-prEfecture,52,"13",BOUCHES-DU-RHONE,"213",538861.72591274,5385061.79565943
"869","869",538861.72591274,5380061.79565943,543861.72591274,5385061.79565943,"413",,"13",BOUCHES-DU-RHONE,"1349","200054807",Métropole d'Aix-Marseille-Provence,"13039",FOS-SUR-MER,Commune simple,15.7,"13",BOUCHES-DU-RHONE,"413",538861.72591274,5380061.79565943
"870","870",538861.72591274,5375061.79565943,543861.72591274,5380061.79565943,"413",,"13",BOUCHES-DU-RHONE,"1349","200054807",Métropole d'Aix-Marseille-Provence,"13039",FOS-SUR-MER,Commune simple,15.7,"13",BOUCHES-DU-RHONE,"413",538861.72591274,5375061.79565943
"871","871",538861.72591274,5370061.79565943,543861.72591274,5375061.79565943,"213",PORT-SAINT-LOUIS-DU-RHONE,"13",BOUCHES-DU-RHONE,"1328","200054807",Métropole d'Aix-Marseille-Provence,"13078",PORT-SAINT-LOUIS-DU-RHONE,Chef-lieu canton,8.5,"13",BOUCHES-DU-RHONE,"213",538861.72591274,5370061.79565943
"872","872",538861.72591274,5365061.79565943,543861.72591274,5370061.79565943,"213",PORT-SAINT-LOUIS-DU-RHONE,"13",BOUCHES-DU-RHONE,"1328","200054807",Métropole d'Aix-Marseille-Provence,"13078",PORT-SAINT-LOUIS-DU-RHONE,Chef-lieu canton,8.5,"13",BOUCHES-DU-RHONE,"213",538861.72591274,5365061.79565943
"912","912",543861.72591274,5505061.79565943,548861.72591274,5510061.79565943,"284",BOLLENE,"84",VAUCLUSE,"8406","248400160",CC Aygues-Ouvèze en Provence (CCAOP),"84106",SAINTE-CECILE-LES-VIGNES,Commune simple,2.2,"84",VAUCLUSE,"284",543861.72591274,5505061.79565943
"913","913",543861.72591274,5500061.79565943,548861.72591274,5505061.79565943,"284",BOLLENE,"84",VAUCLUSE,"8406","248400160",CC Aygues-Ouvèze en Provence (CCAOP),"84106",SAINTE-CECILE-LES-VIGNES,Commune simple,2.2,"84",VAUCLUSE,"284",543861.72591274,5500061.79565943
"914","914",543861.72591274,5495061.79565943,548861.72591274,5500061.79565943,"284",,"84",VAUCLUSE,"8416","248400160",CC Aygues-Ouvèze en Provence (CCAOP),"84134",TRAVAILLAN,Commune simple,0.6,"84",VAUCLUSE,"284",543861.72591274,5495061.79565943
"915","915",543861.72591274,5490061.79565943,548861.72591274,5495061.79565943,"284",,"84",VAUCLUSE,"8416","248400160",CC Aygues-Ouvèze en Provence (CCAOP),"84029",CAMARET-SUR-AIGUES,Commune simple,4.2,"84",VAUCLUSE,"284",543861.72591274,5490061.79565943
"916","916",543861.72591274,5485061.79565943,548861.72591274,5490061.79565943,"284",,"84",VAUCLUSE,"8416","248400236",CC du Pays Réuni d'Orange,"84056",JONQUIERES,Commune simple,4.3,"84",VAUCLUSE,"284",543861.72591274,5485061.79565943
"917","917",543861.72591274,5480061.79565943,548861.72591274,5485061.79565943,"284",BEDARRIDES,"84",VAUCLUSE,"8405","248400236",CC du Pays Réuni d'Orange,"84039",COURTHEZON,Commune simple,5.3,"84",VAUCLUSE,"284",543861.72591274,5480061.79565943
