customer weight coord_x coord_y id_grid5km fid x_LAMB93 y_LAMB93
317 6561.5 3927429.5506353886 2261548.5269449223 316 1348 874807.8884783946 6252236.708572107
318 71.5 3936712.3683211887 2354639.4189404524 317 1390 875839.6045988861 6346014.334207248
319 906.5 3936279.3297355114 2347505.2299002632 318 1392 876039.069811574 6338856.986161561
320 174.5 3936062.759008502 2343935.3375650896 319 1393 876138.8866856575 6335275.288385685
321 334.5 3935846.1542061293 2340363.58066593 320 1394 876238.759779885 6331691.573279913
322 609.0 3935629.515489314 2336789.959691642 321 1395 876338.6891255163 6328105.839722547
323 509.5 3935412.843019266 2333214.475134562 322 1396 876438.674753829 6324518.086591272
324 6.0 3935196.136957481 2329637.1274905014 323 1397 876538.7166961185 6320928.312763126
325 42.5 3934979.397465742 2326057.917258732 324 1398 876638.8149836971 6317336.517114531
326 765.5 3934762.6247061184 2322476.8449420063 325 1399 876738.9696478955 6313742.698521268
327 818.5 3934545.8188409675 2318893.9110465553 326 1400 876839.1807200614 6310146.855858493
328 912.5 3934328.9800329353 2315309.1160821174 327 1401 876939.4482315603 6306548.9880007235
329 65.5 3934112.108444951 2311722.46056189 328 1402 877039.7722137754 6302949.093821848
330 11.0 3933895.204240236 2308133.9450026015 329 1403 877140.1526981075 6299347.172195123
331 3696.5 3933678.2675822955 2304543.5699244593 330 1404 877240.5897159751 6295743.221993168
332 1505.0 3933461.298634923 2300951.335851174 331 1405 877341.0832988143 6292137.242087972
333 1540.0 3933244.2975622006 2297357.243309987 332 1406 877441.6334780788 6288529.231350887
334 71.0 3933027.2645284957 2293761.2928316323 333 1407 877542.2402852401 6284919.188652631
335 124.5 3932810.1996984654 2290163.4849503776 334 1408 877642.9037517876 6281307.112863289
336 862.0 3932593.1032370524 2286563.820204012 335 1409 877743.6239092281 6277693.002852304
337 8004.5 3932375.9753094884 2282962.2991338465 336 1410 877844.4007890862 6274076.857488493
338 4324.5 3932158.8160812906 2279358.922284725 337 1411 877945.2344229042 6270458.675640028
339 30574.5 3931507.152252399 2268537.662565236 338 1414 878248.0761638088 6259591.899858888
340 6306.0 3931289.8694826053 2264926.8681196067 339 1415 878349.137129246 6255965.5607408
341 5649.5 3931072.5562440855 2261314.22067243 340 1416 878450.2550066217 6252337.179469367
342 55.0 3940302.7964046826 2354409.9674933394 341 1458 879428.6279780114 6346115.376798205
343 127.0 3939873.8069661297 2347275.572140646 342 1460 879632.1644311531 6338958.143371076
344 480.0 3939659.261296808 2343705.576685412 343 1461 879734.018645434 6335376.502952902
345 1121.0 3939444.6818728745 2340133.716690498 344 1462 879835.9302273556 6331792.845237137
346 50.5 3939230.0688537476 2336559.9926448953 345 1463 879937.8992088162 6328207.1691021025
347 12.5 3939015.422399131 2332984.4050410734 346 1464 880039.9256217316 6324619.4734255
348 153.0 3938800.7426690143 2329406.9543749793 347 1465 880142.0094980358 6321029.757084386
349 330.5 3938586.029823668 2325827.6411460172 348 1466 880244.1508696805 6317438.018955203
350 518.0 3938371.28402365 2322246.4658570765 349 1467 880346.3497686356 6313844.257913745
351 729.0 3938156.505429801 2318663.4290145207 350 1468 880448.6062268887 6310248.472835189
352 409.5 3937941.694203248 2315078.531128223 351 1469 880550.9202764457 6306650.662594071
353 156.0 3937726.8505053995 2311491.7727115173 352 1470 880653.2919493304 6303050.826064296
354 9.0 3937511.9744979525 2307903.1542812656 353 1471 880755.7212775841 6299448.96211914
355 1000.0 3937297.0663428865 2304312.67635781 354 1472 880858.2082932668 6295845.069631239
356 2510.0 3937082.1262024646 2300720.3394649974 355 1473 880960.7530284564 6292239.147472602
357 271.5 3936867.154239237 2297126.1441302043 356 1474 881063.3555152485 6288631.194514597
358 8094.0 3936652.1506160367 2293530.090884301 357 1475 881166.0157857569 6285021.209627962
359 159.0 3936437.1154959835 2289932.1802616892 358 1476 881268.7338721136 6281409.191682798
360 19.0 3936222.0490424796 2286332.412800295 359 1477 881371.5098064687 6277795.139548568
361 8441.5 3936006.951419214 2282730.7890415653 360 1478 881474.3436209902 6274179.052094105
362 4157.5 3935791.8227901584 2279127.30953048 361 1479 881577.2353478641 6270560.928187601
363 9535.5 3935576.663319572 2275521.9748155656 362 1480 881680.1850192948 6266940.766696612
364 22390.5 3935361.473171997 2271914.785448891 363 1481 881783.192667505 6263318.566488052
365 14203.0 3935146.2525122617 2268305.7419860633 364 1482 881886.2583247351 6259694.326428204
366 9808.5 3934931.0015054774 2264694.844986235 365 1483 881989.3820232437 6256068.045382708
367 1171.0 3934715.720317043 2261082.0950121433 366 1484 882092.5637953079 6252439.722216572
368 11.0 3943893.3803873584 2354182.6715391655 367 1526 883017.5933010324 6346218.460896143
369 17.0 3943680.9271583445 2350616.3044190845 368 1527 883121.3678898512 6342640.910161363
370 8.0 3943255.9196109623 2343477.9742106316 369 1529 883329.0924502938 6335479.762501779
371 1.0 3943043.3656075834 2339906.012090164 370 1530 883433.042486935 6331896.163335553
372 1.0 3942830.7783282064 2336332.185943218 371 1531 883537.0510712316 6328310.5457830345
373 21.0 3942618.1579310307 2332756.496262399 372 1532 883641.1182357378 6324722.908721943
374 37.5 3942405.5045745363 2329178.9435437853 373 1533 883745.2440130264 6321133.2510293545
375 406.0 3942192.818417485 2325599.5282869134 374 1534 883849.4284356881 6317541.571581727
376 625.5 3941980.099618919 2322018.2509948057 375 1535 883953.6715363325 6313947.869254876
377 440.0 3941767.3483381653 2318435.112173961 376 1536 884057.9733475867 6310352.142923995
378 598.0 3941554.564734831 2314850.1123343837 377 1537 884162.333902097 6306754.391463639
379 437.0 3941341.748968804 2311263.2519895425 378 1538 884266.7532325275 6303154.613747732
380 423.0 3941128.9012002563 2307674.5316564324 379 1539 884371.231371561 6299552.808649567
381 2069.5 3940916.021589641 2304083.9518555305 380 1540 884475.7683518981 6295948.9750418
382 4107.5 3940703.110297692 2300491.513110816 381 1541 884580.3642062584 6292343.111796457
383 246.5 3940490.167485427 2296897.2159498017 382 1542 884685.0189673799 6288735.217784924
384 1075.0 3940277.193314145 2293301.060903489 383 1543 884789.7326680186 6285125.29187796
385 5013.0 3940064.1879454264 2289703.048506418 384 1544 884894.5053409489 6281513.332945683
386 70.5 3939851.1515411353 2286103.1792966463 385 1545 884999.3370189643 6277899.339857574
387 5269.0 3939638.084263417 2282501.453815757 386 1546 885104.2277348761 6274283.311482485
388 190.5 3939424.986274698 2278897.872608863 387 1547 885209.1775215142 6270665.246688628
389 4.0 3939211.857737688 2275292.4362246287 388 1548 885314.1864117271 6267045.144343573
390 1011.5 3938998.6988153798 2271685.145215255 389 1549 885419.2544383819 6263423.003314257
391 12003.5 3938785.5096710464 2268076.000136487 390 1550 885524.3816343639 6259798.822466979
392 7628.5 3938572.2904682443 2264465.0015476113 391 1551 885629.5680325772 6256172.600667399
393 61.0 3947484.1187960533 2353957.531125638 392 1594 886606.4994067001 6346323.586467705
394 10.0 3947273.690062877 2350391.0627790126 393 1595 886712.3089761385 6342746.095341199
395 46.0 3946852.7324766004 2343252.530188373 394 1597 886924.1069370112 6335585.066998905
396 85.0 3946642.203935492 2339680.466912525 395 1598 887030.0953947378 6332001.527541732
397 23.0 3946431.642437528 2336106.5396341835 396 1599 887136.1435482174 6328415.969731895
398 10.0 3946221.048139402 2332530.748846084 397 1600 887242.2514306422 6324828.3924471345
399 32.0 3946010.4211980873 2328953.095044436 398 1601 887348.4190752242 6321238.794564543
400 1131.5 3945799.7617708333 2325373.5787289105 399 1602 887454.6465151929 6317647.1749606
401 2196.5 3945589.070015171 2321792.2004026575 400 1603 887560.9337837974 6314053.532511137
402 863.5 3945378.346088909 2318208.9605723117 401 1604 887667.2809143049 6310457.866091368
403 312.5 3945167.590150136 2314623.8597480073 402 1605 887773.6879400015 6306860.174575867
404 48.0 3944956.8023572196 2311036.8984433464 403 1606 887880.154894192 6303260.456838574
405 790.0 3944745.9828688074 2307448.0771754566 404 1607 887986.6818101997 6299658.711752804
406 2015.0 3944535.1318438244 2303857.3964649457 405 1608 888093.2687213673 6296054.93819123
407 642.5 3944324.2494414765 2300264.8568359287 406 1609 888199.9156610555 6292449.135025898
408 2657.0 3944113.3358212486 2296670.4588160487 407 1610 888306.6226626441 6288841.301128212
409 763.5 3943902.3911429043 2293074.2029364416 408 1611 888413.3897595317 6285231.4353689505
410 607.0 3943691.4155664872 2289476.089731778 409 1612 888520.2169851355 6281619.536618249
411 4797.0 3943480.4092523204 2285876.119740253 410 1613 888627.1043728917 6278005.603745608
412 2111.5 3943269.372361006 2282274.2935035797 411 1614 888734.0519562552 6274389.6356199
413 490.5 3943058.305053426 2278670.611567007 412 1615 888841.0597686998 6270771.63110935
414 5998.5 3942847.2074907413 2275065.074479331 413 1616 888948.127843718 6267151.589081555
415 4620.0 3942636.0798343928 2271457.6827928876 414 1617 889055.2562148215 6263529.508403466
416 5316.0 3942424.922246101 2267848.4370635552 415 1618 889162.4449155404 6259905.387941403
417 43848.0 3942213.7348878644 2264237.3378507537 416 1619 889269.6939794242 6256279.226561043
418 16.0 3951075.010157621 2353734.546300007 417 1662 890195.3451337843 6346430.753478878
419 57.5 3950866.6059617554 2350167.9776976597 418 1663 890303.1896496066 6342853.323118184
420 23.0 3950658.16866422 2346599.543658766 419 1664 890411.0949078803 6339273.87780208
421 700.5 3950449.6984193735 2343029.244665807 420 1665 890519.0609423799 6335692.416410208
422 88.0 3950241.1953818514 2339457.0812047264 421 1666 890627.0877868981 6332108.93782158
423 86.5 3950032.659706564 2335883.0537649086 422 1667 890735.1754752474 6328523.440914572
424 26.5 3949824.0915487 2332307.1628392185 423 1668 890843.3240412588 6324935.924566942
425 55.0 3949615.4910637224 2328729.4089239966 424 1669 890951.5335187824 6321346.387655803
426 1630.0 3949406.858407372 2325149.792519044 425 1670 891059.8039416871 6317754.829057651
427 1400.0 3949198.1937356656 2321568.314127643 426 1671 891168.1353438614 6314161.24764834
428 7561.0 3948989.497204895 2317984.974256555 427 1672 891276.5277592122 6310565.6423031
429 161.0 3948780.7689716313 2314399.7734160502 428 1673 891384.9812216659 6306968.011896525
430 11.0 3948572.0091927196 2310812.7121198587 429 1674 891493.4957651678 6303368.355302576
431 886.5 3948363.2180252825 2307223.790885238 430 1675 891602.0714236822 6299766.671394585
432 3019.0 3948154.39562672 2303633.010232932 431 1676 891710.7082311927 6296162.959045245
433 201.0 3947945.542154707 2300040.3706871816 432 1677 891819.4062217018 6292557.217126621
434 720.0 3947736.657767196 2296445.8727757647 433 1678 891928.1654292314 6288949.444510136
435 392.5 3947527.742622417 2292849.5170299495 434 1679 892036.9858878221 6285339.640066587
436 211.5 3947318.7968788743 2289251.303984537 435 1680 892145.8676315341 6281727.8026661305
437 3015.0 3947109.820695352 2285651.234177852 436 1681 892254.8106944467 6278113.931178286
438 2531.0 3946900.8142309077 2282049.308151745 437 1682 892363.8151106578 6274498.024471943
439 6494.5 3946691.7776448783 2278445.526451593 438 1683 892472.8809142853 6270880.08141535
440 1536.0 3946482.711096876 2274839.8896263265 439 1684 892582.0081394659 6267260.100876119
441 9401.5 3946273.6147467913 2271232.3982284144 440 1685 892691.1968203555 6263638.081721219
442 4424.0 3946064.48875479 2267623.0528138652 441 1686 892800.4469911293 6260014.022816995
443 8156.5 3945855.333281315 2264011.853942235 442 1687 892909.7586859819 6256387.92302914
444 56580.0 3945646.1484870873 2260398.8021766623 443 1688 893019.1319391265 6252759.781222718
445 168471.0 3945436.9345331024 2256783.898083806 444 1689 893128.5667847967 6249129.596262143
446 195610.5 3945227.6915806364 2253167.142233931 445 1690 893238.0632572442 6245497.367011202
447 64775.5 3945018.419791238 2249548.5352008413 446 1691 893347.6213907411 6241863.092333029
448 8560.5 3944809.119326736 2245928.0775619317 447 1692 893457.2412195777 6238226.771090128
449 182.0 3954253.260985833 2346378.5159211224 448 1732 894003.9500642954 6339383.210099722
450 370.5 3954046.815964949 2342808.1176896514 449 1733 894113.9533032129 6335801.810700954
451 11.0 3953840.33847193 2339235.85501346 450 1734 894224.0184995695 6332218.394140346
452 9.0 3953633.828660184 2335661.728382058 451 1735 894334.1456878158 6328632.959296294
453 12.0 3953427.286683393 2332085.7382884407 452 1736 894444.3349024209 6325045.505046574
454 1.0 3953220.7126955143 2328507.8852290786 453 1737 894554.5861778737 6321456.030268321
455 290.5 3953014.1068507754 2324928.1697039003 454 1738 894664.8995486824 6317864.533838048
456 336.5 3952807.46930368 2321346.5922163185 455 1739 894775.2750493746 6314271.014631631
457 3012.5 3952600.800209005 2317763.153273225 456 1740 894885.7127144972 6310675.471524319
458 46.0 3952394.099721801 2314177.8533850163 457 1741 894996.2125786167 6307077.903390723
459 7.5 3952187.367997392 2310590.6930655553 458 1742 895106.7746763189 6303478.309104825
460 1219.5 3951980.6051913765 2307001.6728322296 459 1743 895217.399042209 6299876.687539978
461 355.5 3951773.811459627 2303410.793205911 460 1744 895328.0857109118 6296273.037568893
462 3080.0 3951566.9869582886 2299818.054710972 461 1745 895438.8347170715 6292667.358063655
463 1869.5 3951360.1318437825 2296223.4578753198 462 1746 895549.6460953518 6289059.647895706
464 2530.0 3951153.246272802 2292627.003230354 463 1747 895660.5198804357 6285449.905935862
465 245.5 3950946.3304023147 2289028.691311006 464 1748 895771.4561070261 6281838.1310543
466 7119.0 3950739.3843895635 2285428.522655733 465 1749 895882.4548098452 6278224.322120559
467 28810.5 3950532.408392064 2281826.4978065128 466 1750 895993.5160236345 6274608.478003549
468 48964.0 3950325.4025676055 2278222.617308855 467 1751 896104.6397831554 6270990.597571535
469 7239.0 3950118.3670742535 2274616.8817118225 468 1752 896215.826123189 6267370.679692152
470 8270.5 3949911.302070346 2271009.2915680134 469 1753 896327.0750785356 6263748.7232323885
471 5205.5 3949704.2077144957 2267399.8474335684 470 1754 896438.386684015 6260124.727058606
472 114.5 3949497.084165588 2263788.5498681758 471 1755 896549.7609744673 6256498.690036519
473 27169.0 3949289.9315827847 2260175.3994351057 472 1756 896661.1979847514 6252870.611031212
474 72989.5 3949082.750125521 2256560.396701148 473 1757 896772.6977497465 6249240.488907119
475 66096.5 3948875.539953505 2252943.5422367007 474 1758 896884.2603043509 6245608.322528043
476 53229.5 3948668.3012267207 2249324.836615698 475 1759 896995.885683483 6241974.110757142
477 2270.5 3948461.034105426 2245704.280415669 476 1760 897107.5739220805 6238337.8524569385
478 43.0 3959890.899392829 2381761.962361251 477 1790 896479.8014320424 6375197.252904389
479 8.0 3959686.809448158 2378210.1362491148 478 1791 896591.2127169074 6371636.026371607
480 397.0 3959482.6858476778 2374656.4410084393 479 1792 896702.6867568118 6368072.7938938085
481 51.5 3959278.528740587 2371100.877094483 480 1793 896814.2235866477 6364507.554355685
482 119.5 3957644.08363901 2342589.149306171 481 1801 897708.7828563433 6335913.249835746
483 16.0 3957439.631731011 2339016.7883849614 482 1802 897820.8863689256 6332329.896462612
484 416.5 3957235.1478232713 2335442.563531842 483 1803 897933.0530214359 6328744.5248416215
485 6.0 3957030.6320679686 2331866.475239936 484 1804 898045.2828489817 6325157.133850574
486 24.5 3956826.08461755 2328288.524005839 485 1805 898157.5758866908 6321567.72236662
487 477.0 3956621.5056247334 2324708.710329611 486 1806 898269.9321697102 6317976.289266296
488 260.5 3956416.8952425085 2321127.03471479 487 1807 898382.3517332072 6314382.833425494
489 349.0 3956212.253624135 2317543.4976683976 488 1808 898494.8346123683 6310787.353719486
490 160.0 3956007.5809231456 2313958.0997009585 489 1809 898607.3808424001 6307189.8490229035
491 15.0 3955802.8772933423 2310370.841326463 490 1810 898719.9904585291 6303590.318209746
492 916.0 3955598.142888799 2306781.7230624296 491 1811 898832.6634960012 6299988.760153386
