customer weight coord_x coord_y id_grid2km fid x_LAMB93 y_LAMB93 x_WGS84 y_WGS84
263 73.5 4008719.988737188 2397595.9832300767 846 4103 943606.8 6395458 6.07118533377595 44.61557217961449
264 52.5 4012712.314853949 2397230.5224448354 848 4105 947606.8 6395458 6.1215617989676 44.614160460266135
265 73.0 4014708.490706888 2397047.8502790085 849 4106 949606.8 6395458 6.146749080766026 44.61344599253161
266 36.0 4016704.675014062 2396865.2169279754 850 4107 951606.8 6395458 6.171935721897653 44.612725786386946
267 467.5 4018700.867718853 2396682.6223893706 851 4108 953606.8 6395458 6.19712171726206 44.611999842056996
268 19.0 4020697.068764631 2396500.066660755 852 4109 955606.8 6395458 6.222307061759605 44.6112681597683
269 20.5 4028681.955224572 2395770.231795676 856 4113 963606.8 6395458 6.323041829116353 44.60828405562068
270 219.0 4042655.8145646495 2394494.5143538457 863 4120 977606.8 6395458 6.499301436330106 44.60284101590857
271 751.0 4044652.111280585 2394312.4241349334 864 4121 979606.8 6395458 6.5244785729485635 44.60204049643872
272 117.0 4046648.415600178 2394130.3726892537 865 4122 981606.8 6395458 6.549654992479305 44.60123424211814
273 108.0 4056630.049264306 2393220.696944303 870 4127 991606.8 6395458 6.67552615576916 44.597116956620376
274 89.0 4058626.398012444 2393038.878068218 871 4128 993606.8 6395458 6.700698165957182 44.59627629854006
275 9.0 4068608.248700988 2392130.3648560587 876 4133 1003606.8 6395458 6.826546825004712 44.5919870176569
276 4.0 4070604.639829789 2391948.778421108 877 4134 1005606.8 6395458 6.85171424287686 44.59111196525684
277 41.0 3978601.347929833 2398352.562229716 883 4227 913606.8 6393458 5.692425420610283 44.60743352267918
278 54.0 3980597.371647773 2398169.237245902 884 4228 915606.8 6393458 5.717614784014662 44.60681684172555
279 3.0 4004550.373665855 2395972.363765723 896 4240 939606.8 6393458 6.019842525870215 44.59896900020278
280 16.0 4006546.51523595 2395789.543117884 897 4241 941606.8 6393458 6.045024297949521 44.598277713761554
281 103.0 4008542.6654756255 2395606.761252201 898 4242 943606.8 6393458 6.070205450364397 44.5975806898969
282 58.0 4010538.8243282577 2395424.018166552 899 4243 945606.8 6393458 6.095385978016193 44.59687792882635
283 55.0 4012534.991737208 2395241.313858737 900 4244 947606.8 6393458 6.120565875807015 44.5961694307692
284 11.0 4014531.1676458255 2395058.648326522 901 4245 949606.8 6393458 6.145745138639744 44.59545519594656
285 60.5 4016527.3519974495 2394876.021567606 902 4246 951606.8 6393458 6.170923761418027 44.59473522458131
286 65.5 4030500.874100804 2393598.7197020245 909 4253 965606.8 6393458 6.347155771413435 44.58953482092745
287 26.5 4032497.123955173 2393416.4030397297 910 4254 967606.8 6393458 6.372329090382418 44.588768965458804
288 132.0 4042478.4910785207 2392505.400920053 915 4259 977606.8 6393458 6.498185295187914 44.58485367610881
289 196.0 4044474.787675813 2392323.316713571 916 4260 979606.8 6393458 6.52335442253505 44.58405341754726
290 4.0 4046471.091864692 2392141.2712390115 917 4261 981606.8 6393458 6.548522833479498 44.58324742600011
291 94.5 4056452.724692264 2391231.624730503 922 4266 991606.8 6393458 6.6743539642824325 44.57913148234085
292 1.0 4068430.922715119 2390141.3263655934 928 4272 1003606.8 6393458 6.825326618149008 44.57400321509764
293 19.0 3974432.0271898448 2396730.0245451536 932 4364 909606.8 6391458 5.6412021393480325 44.59065468509504
294 47.0 3976428.0320475465 2396546.629391659 933 4365 911606.8 6391458 5.666384569490169 44.590049682229036
295 16.0 3980420.070228688 2396179.955380151 935 4367 915606.8 6391458 5.716747796935234 44.588822460879626
296 13.0 3990400.32909384 2395263.9486788907 940 4372 925606.8 6391458 5.842646102491421 44.58565399209194
297 26.0 3992396.408428001 2395080.8636115463 941 4373 927606.8 6391458 5.8678240491204745 44.5850030858419
298 9.0 3998384.7005342655 2394531.8409259417 944 4376 933606.8 6391458 5.943354368243168 44.58301594574679
299 27.5 4000380.8157489104 2394348.910863633 945 4377 935606.8 6391458 5.968529950701813 44.58234209262238
300 50.0 4002376.93979212 2394166.019547999 946 4378 937606.8 6391458 5.993704929374095 44.58166250330052
301 23.0 4004373.072607245 2393983.166977092 947 4379 939606.8 6391458 6.018879299163973 44.58097717799326
302 260.5 4006369.2141376296 2393800.353148916 948 4380 941606.8 6391458 6.044053054976142 44.58028611691444
303 885.0 4008365.364326603 2393617.5780613883 949 4381 943606.8 6391458 6.069226191716052 44.579589320279624
304 1387.0 4010361.523117484 2393434.8417124166 950 4382 945606.8 6391458 6.094398704289904 44.57888678830622
305 585.5 4012357.690453578 2393252.144099814 951 4383 947606.8 6391458 6.119570587604655 44.57817852121338
306 118.0 4014353.86627818 2393069.4852213403 952 4384 949606.8 6391458 6.144741836568036 44.57746451922207
307 281.5 4016350.0505345706 2392886.8650747226 953 4385 951606.8 6391458 6.169912446088546 44.57674478255501
308 212.5 4018346.24316602 2392704.2836575983 954 4386 953606.8 6391458 6.195082411075458 44.5760193114367
309 359.0 4020342.444115785 2392521.740967566 955 4387 955606.8 6391458 6.22025172643884 44.57528810609346
310 8.0 4022338.653327112 2392339.2370021767 956 4388 957606.8 6391458 6.245420387089541 44.57455116675334
311 31.0 4030323.571652513 2391609.608335744 960 4392 965606.8 6391458 6.346088380810639 44.57154607404805
312 58.0 4032319.8213198953 2391427.2979546147 961 4393 967606.8 6391458 6.371253691588846 44.570780468207076
313 14.0 4034316.078908052 2391245.026282168 962 4394 969606.8 6391458 6.396418317136443 44.57000912977506
314 5.0 4038308.617619307 2390880.5990517936 964 4396 973606.8 6391458 6.4467454922068805 44.56844925610194
315 1386.5 4040304.898628683 2390698.4434879823 965 4397 975606.8 6391458 6.471908031565367 44.56766072134724
316 3077.0 4042301.1873313887 2390516.3266210584 966 4398 977606.8 6391458 6.497069865364545 44.56686645497433
317 337.0 4044297.4836705327 2390334.248447952 967 4399 979606.8 6391458 6.522230988524371 44.56606645723092
318 15.0 4046293.787589208 2390152.208965496 968 4400 981606.8 6391458 6.547391395965663 44.56526072836639
319 164.0 4056275.418882963 2389242.591799182 973 4405 991606.8 6391458 6.673182519684083 44.561146126081915
320 8.0 3978246.7691324735 2394374.0225077523 985 4505 913606.8 6389458 5.69070804118065 44.5714444817702
321 2.0 3980242.792906744 2394190.712263586 986 4506 915606.8 6389458 5.715881362642421 44.57082820289278
322 14.0 3982238.826065151 2394007.44074083 987 4507 917606.8 6389458 5.741054131845994 44.57020618766431
323 10.0 3988226.981279266 2393457.858487056 990 4510 923606.8 6389458 5.816569074928333 44.56830572582205
324 30.0 3990223.051408237 2393274.741835705 991 4511 925606.8 6389458 5.841739584123344 44.567660767147764
325 255.0 3992219.130638296 2393091.663898373 992 4512 927606.8 6389458 5.866909515575714 44.567010073110566
326 29.0 3994215.2189127984 2392908.624673399 993 4513 929606.8 6389458 5.8920788641906405 44.56635364391343
327 338.5 3996211.3161750897 2392725.6241590898 994 4514 931606.8 6389458 5.917247624874031 44.56569147976109
328 639.5 3998207.422368501 2392542.662353672 995 4515 933606.8 6389458 5.9424157925325085 44.56502358086013
329 27.0 4000203.5374363554 2392359.739255327 996 4516 935606.8 6389458 5.967583362073418 44.56434994741888
330 48.0 4002199.66132196 2392176.854862171 997 4517 937606.8 6389458 5.992750328404834 44.56367057964741
331 109.0 4004195.793968615 2391994.009172286 998 4518 939606.8 6389458 6.017916686435561 44.56298547775765
332 2463.5 4006191.935319605 2391811.2021836685 999 4519 941606.8 6389458 6.043082431075151 44.56229464196327
333 11813.5 4008188.085318202 2391628.433894264 1000 4520 943606.8 6389458 6.068247557233894 44.561598072479704
334 3453.5 4010184.243907672 2391445.704301979 1001 4521 945606.8 6389458 6.093412059822841 44.56089576952422
335 62.0 4012180.41103126 2391263.013404646 1002 4522 947606.8 6389458 6.118575933753796 44.560187733315836
336 131.5 4014176.586632207 2391080.3612000346 1003 4523 949606.8 6389458 6.143739173939332 44.55947396407533
337 96.0 4016172.770653739 2390897.7476858846 1004 4524 951606.8 6389458 6.16890177529279 44.5587544620253
338 1397.5 4018168.963039069 2390715.172859847 1005 4525 953606.8 6389458 6.194063732728289 44.558029227390115
339 285.5 4020165.163731399 2390532.6367195365 1006 4526 955606.8 6389458 6.2192250411607315 44.55729826039591
340 275.0 4022161.37267392 2390350.1392625067 1007 4527 957606.8 6389458 6.2443856955058115 44.55656156127061
341 367.5 4024157.589809804 2390167.680486253 1008 4528 959606.8 6389458 6.269545690680015 44.55581913024392
342 103.0 4026153.815082221 2389985.2603882034 1009 4529 961606.8 6389458 6.294705021600634 44.55507096754732
343 58.0 4028150.04843432 2389802.878965757 1010 4530 963606.8 6389458 6.319863683185764 44.55431707341409
344 189.5 4030146.2898092433 2389620.536216218 1011 4531 965606.8 6389458 6.345021670354318 44.55355744807925
345 35.0 4032142.539150117 2389438.23213687 1012 4532 967606.8 6389458 6.3701789780260265 44.55279209177965
346 121.5 4034138.796400057 2389255.9667249126 1013 4533 969606.8 6389458 6.395335601121447 44.552021004753854
347 138.5 4036135.061502164 2389073.7399774967 1014 4534 971606.8 6389458 6.420491534561971 44.551244187242254
348 89.5 4038131.3343995297 2388891.551891736 1015 4535 973606.8 6389458 6.445646773269825 44.55046163948704
349 1534.5 4040127.615035229 2388709.402464657 1016 4536 975606.8 6389458 6.470801312168086 44.5496733617321
350 203.5 4042123.903352328 2388527.291693236 1017 4537 977606.8 6389458 6.495955146180673 44.54887935422318
351 60.0 4044120.199293877 2388345.219574414 1018 4538 979606.8 6389458 6.52110827023237 44.548079617207755
352 16.5 4046116.502802915 2388163.186105054 1019 4539 981606.8 6389458 6.546260679248818 44.547274150935095
353 73.0 4050109.132295547 2387799.2351019075 1021 4541 985606.8 6389458 6.596563331882892 44.54564603162403
354 40.0 4052105.4581651534 2387617.3175615785 1022 4542 987606.8 6389458 6.621713565356174 44.54482337909306
355 7.0 4058094.479582941 2387071.7967451084 1025 4545 993606.8 6389458 6.697159833553561 44.54232105308014
356 66.0 3972081.502147888 2392934.9516069395 1032 4641 907606.8 6387458 5.614350988603396 44.55526397244396
357 2.0 3974077.497279184 2392751.5327142784 1033 4642 909606.8 6387458 5.639517921369291 44.55466509909546
358 65.0 3976073.50195424 2392568.1525051845 1034 4643 911606.8 6387458 5.664684317688833 44.554060490692756
359 139.0 3980065.539709184 2392201.5081329434 1036 4645 915606.8 6387458 5.71501548060792 44.552834069480774
360 123.5 3982061.572675816 2392018.2439672565 1037 4646 917606.8 6387458 5.740180237018648 44.55221225705402
361 3.0 3988049.7272526105 2391468.6835355405 1040 4649 923606.8 6387458 5.815671144936791 44.55031241482323
362 40.5 3990045.797148288 2391285.5740752025 1041 4650 925606.8 6387458 5.840833643498025 44.54966766642111
363 143.0 3992041.876134533 2391102.503287381 1042 4651 927606.8 6387458 5.8659955648685145 44.549017184523336
364 12.0 3994037.964154647 2390919.471170456 1043 4652 929606.8 6387458 5.891156903958306 44.54836096933278
365 2.0 3996034.061151916 2390736.4777227268 1044 4653 931606.8 6387458 5.916317655678157 44.54769902105406
366 349.5 3998030.167069618 2390553.522942441 1045 4654 933606.8 6387458 5.941477814939539 44.547031339893564
367 248.5 4000026.281851018 2390370.606827789 1046 4655 935606.8 6387458 5.966637376654641 44.54635792605948
368 134.0 4002022.405439368 2390187.729376908 1047 4656 937606.8 6387458 5.991796335736382 44.54567877976182
369 192.0 4004018.537777912 2390004.890587873 1048 4657 939606.8 6387458 6.016954687098414 44.5449939012123
370 4683.5 4006014.678809878 2389822.0904587107 1049 4658 941606.8 6387458 6.0421124256551275 44.54430329062448
371 8495.5 4008010.828478484 2389639.3289873702 1050 4659 943606.8 6387458 6.0672695463216595 44.543606948213636
372 578.0 4010006.986726936 2389456.60617177 1051 4660 945606.8 6387458 6.092426044013897 44.54290487419691
373 199.0 4012003.153498429 2389273.9220097447 1052 4661 947606.8 6387458 6.117581913648486 44.54219706879313
374 360.5 4013999.328736143 2389091.276499111 1053 4662 949606.8 6387458 6.1427371501428345 44.54148353222299
375 94.0 4015995.5123832505 2388908.6696375823 1054 4663 951606.8 6387458 6.167891748415123 44.5407642647089
376 60.0 4017991.704382908 2388726.1014228524 1055 4664 953606.8 6387458 6.193045703384306 44.54003926647509
377 49.0 4019987.904678261 2388543.571852525 1056 4665 955606.8 6387458 6.218199009970119 44.53930853774756
378 70.5 4021984.1132124425 2388361.080924172 1057 4666 957606.8 6387458 6.24335166309309 44.53857207875404
379 1983.0 4023980.329928575 2388178.6286353096 1058 4667 959606.8 6387458 6.268503657674537 44.53782988972412
380 71.0 4025976.554769767 2387996.2149833813 1059 4668 961606.8 6387458 6.293654988636581 44.53708197088913
381 343.0 4027972.787679114 2387813.83996578 1060 4669 963606.8 6387458 6.318805650902148 44.53632832248218
382 136.0 4029969.028599701 2387631.5035798363 1061 4670 965606.8 6387458 6.343955639394979 44.53556894473813
383 105.0 4031965.2774746 2387449.20582285 1062 4671 967606.8 6387458 6.369104949039632 44.53480383789368
384 190.0 4033961.534246869 2387266.9466920234 1063 4672 969606.8 6387458 6.394253574761488 44.53403300218724
385 70.0 4035957.798859555 2387084.7261845325 1064 4673 971606.8 6387458 6.419401511486764 44.53325643785904
386 161.5 4037954.0712556913 2386902.5442974856 1065 4674 973606.8 6387458 6.444548754142509 44.5324741451511
387 585.5 4039950.3513783007 2386720.401027939 1066 4675 975606.8 6387458 6.469695297656619 44.53168612430717
388 626.5 4041946.63917039 2386538.296372877 1067 4676 977606.8 6387458 6.494841136957836 44.53089237557278
389 108.0 4043942.934574956 2386356.230329249 1068 4677 979606.8 6387458 6.519986266975762 44.5300928991953
390 7.0 4059913.565015852 2384901.0916057527 1076 4685 995606.8 6387458 6.721121164759591 44.523490923288705
391 59.0 4061909.926365377 2384719.3729179045 1077 4686 997606.8 6387458 6.7462596832039825 44.52263990954591
392 53.5 4063906.29475662 2384537.692807764 1078 4687 999606.8 6387458 6.7713974417094525 44.521783170730885
393 6.0 4065902.6701324345 2384356.0512716426 1079 4688 1001606.8 6387458 6.796534435215413 44.52092070711052
394 22.0 3975896.273540626 2390578.972720035 1084 4782 911606.8 6385458 5.663835004359918 44.536066083709635
395 1.0 3977892.287391748 2390395.6386526283 1085 4783 913606.8 6385458 5.6889928503892 44.53545593943816
396 50.0 3983880.385240495 2389845.868283136 1088 4786 919606.8 6385458 5.764463091434515 44.533591110546446
397 95.5 3985876.436432873 2389662.688766407 1089 4787 921606.8 6385458 5.789618722473602 44.5329580362028
398 2169.0 3987872.496818788 2389479.547883847 1090 4788 923606.8 6385458 5.814773787045455 44.532319229830065
399 838.5 3989868.566341508 2389296.4456339586 1091 4789 925606.8 6385458 5.839928280063567 44.5316746916274
400 83.0 3991864.644944288 2389113.382015157 1092 4790 927606.8 6385458 5.865082196442129 44.53102442179573
401 89.5 3997852.9346653647 2388564.422928804 1095 4793 933606.8 6385458 5.940540434892968 44.529039224562695
402 122.0 3999849.049020705 2388381.5138175604 1096 4794 935606.8 6385458 5.9656919938693465 44.528366030259924
403 115.0 4001845.172172208 2388198.643328717 1097 4795 937606.8 6385458 5.990842950787762 44.52768710535948
404 861.0 4003841.304063059 2388015.8114603567 1098 4796 939606.8 6385458 6.015993300566709 44.52700245007301
405 1222.0 4005837.444636432 2387833.018210513 1099 4797 941606.8 6385458 6.041143038125413 44.5263120646139
406 1519.5 4007833.593835489 2387650.263577165 1100 4798 943606.8 6385458 6.066292158383845 44.52561594919733
407 175.5 4009829.75160338 2387467.547558228 1101 4799 945606.8 6385458 6.091440656262729 44.5249141040402
408 20.0 4011825.9178832434 2387284.870151571 1102 4800 947606.8 6385458 6.116588526683543 44.5242065293613
409 6.0 4013822.092618205 2387102.231354991 1103 4801 949606.8 6385458 6.141735764568528 44.5234932253811
410 119.0 4015818.275751379 2386919.6311662304 1104 4802 951606.8 6385458 6.166882364840693 44.522774192321926
411 119.0 4017814.4672258673 2386737.069582989 1105 4803 953606.8 6385458 6.192028322423823 44.522049430407804
412 108.5 4023803.091128054 2386189.616442424 1108 4806 959606.8 6385458 6.267462288288597 44.519840773803175
413 56.0 4025799.3153985753 2386007.2092570188 1109 4807 961606.8 6385458 6.29260562436914 44.51909309874556
414 25.0 4027795.5477257366 2385824.8406647258 1110 4808 963606.8 6385458 6.317748292391406 44.51833969597998
415 145.0 4031788.0363220833 2385460.219248848 1112 4810 967606.8 6385458 6.368031603976172 44.51681570826575
416 504.5 4033784.2924772864 2385277.9664197788 1113 4811 969606.8 6385458 6.39317223739825 44.51604512379186
417 113.0 4035780.556461169 2385095.7521728864 1114 4812 971606.8 6385458 6.418312182481227 44.515268812559626
