customer weight coord_x coord_y id_grid2km fid x_LAMB93 y_LAMB93 customer_old
311 968.2809888295077 3988226.981279266 2393457.858487056 310 4510 923606.8 6389458.0 323
312 968.2809888295077 3990223.051408237 2393274.741835705 311 4511 925606.8 6389458.0 324
313 968.2809888295077 3992219.130638296 2393091.663898373 312 4512 927606.8 6389458.0 325
314 968.2809888295077 3994215.2189127984 2392908.624673399 313 4513 929606.8 6389458.0 326
315 968.2809888295077 3996211.3161750897 2392725.6241590898 314 4514 931606.8 6389458.0 327
316 968.2809888295077 3998207.422368501 2392542.662353672 315 4515 933606.8 6389458.0 328
317 968.2809888295077 4000203.5374363554 2392359.739255327 316 4516 935606.8 6389458.0 329
318 968.2809888295077 4002199.66132196 2392176.854862171 317 4517 937606.8 6389458.0 330
319 968.2809888295077 4004195.793968615 2391994.009172286 318 4518 939606.8 6389458.0 331
320 968.2809888295077 4006191.935319605 2391811.2021836685 319 4519 941606.8 6389458.0 332
321 968.2809888295077 4008188.085318202 2391628.433894264 320 4520 943606.8 6389458.0 333
322 968.2809888295077 4010184.2439076714 2391445.704301979 321 4521 945606.8 6389458.0 334
323 968.2809888295077 4012180.41103126 2391263.013404646 322 4522 947606.8 6389458.0 335
324 968.2809888295077 4014176.586632207 2391080.3612000346 323 4523 949606.8 6389458.0 336
325 968.2809888295077 4016172.770653739 2390897.7476858846 324 4524 951606.8 6389458.0 337
326 968.2809888295077 4018168.963039069 2390715.172859847 325 4525 953606.8 6389458.0 338
327 968.2809888295077 4020165.163731399 2390532.6367195365 326 4526 955606.8 6389458.0 339
328 968.2809888295077 4022161.3726739194 2390350.1392625067 327 4527 957606.8 6389458.0 340
329 968.2809888295077 4024157.589809804 2390167.680486253 328 4528 959606.8 6389458.0 341
330 968.2809888295077 4026153.815082221 2389985.2603882034 329 4529 961606.8 6389458.0 342
331 968.2809888295077 4028150.04843432 2389802.878965757 330 4530 963606.8 6389458.0 343
332 968.2809888295077 4030146.2898092433 2389620.536216218 331 4531 965606.8 6389458.0 344
333 968.2809888295077 4032142.539150117 2389438.23213687 332 4532 967606.8 6389458.0 345
334 968.2809888295077 4034138.796400057 2389255.9667249126 333 4533 969606.8 6389458.0 346
335 968.2809888295077 4036135.061502164 2389073.7399774967 334 4534 971606.8 6389458.0 347
336 968.2809888295077 4038131.3343995297 2388891.551891736 335 4535 973606.8 6389458.0 348
337 968.2809888295077 4040127.615035229 2388709.402464657 336 4536 975606.8 6389458.0 349
338 968.2809888295077 4042123.903352328 2388527.291693236 337 4537 977606.8 6389458.0 350
339 968.2809888295077 4044120.199293877 2388345.219574414 338 4538 979606.8 6389458.0 351
340 968.2809888295077 4046116.502802915 2388163.186105054 339 4539 981606.8 6389458.0 352
341 968.2809888295077 4050109.132295547 2387799.2351019075 340 4541 985606.8 6389458.0 353
342 968.2809888295077 4052105.4581651534 2387617.3175615785 341 4542 987606.8 6389458.0 354
343 968.2809888295077 4058094.479582941 2387071.7967451084 342 4545 993606.8 6389458.0 355
344 968.2809888295077 3972081.502147888 2392934.9516069395 343 4641 907606.8 6387458.0 356
345 968.2809888295077 3974077.497279184 2392751.5327142784 344 4642 909606.8 6387458.0 357
346 968.2809888295077 3976073.50195424 2392568.1525051845 345 4643 911606.8 6387458.0 358
347 968.2809888295077 3980065.5397091834 2392201.5081329434 346 4645 915606.8 6387458.0 359
348 968.2809888295077 3982061.572675816 2392018.2439672565 347 4646 917606.8 6387458.0 360
349 968.2809888295077 3988049.7272526105 2391468.6835355405 348 4649 923606.8 6387458.0 361
350 968.2809888295077 3990045.797148288 2391285.5740752025 349 4650 925606.8 6387458.0 362
351 968.2809888295077 3992041.876134533 2391102.503287381 350 4651 927606.8 6387458.0 363
352 968.2809888295077 3994037.964154647 2390919.471170456 351 4652 929606.8 6387458.0 364
353 968.2809888295077 3996034.061151916 2390736.4777227268 352 4653 931606.8 6387458.0 365
354 968.2809888295077 3998030.167069618 2390553.522942441 353 4654 933606.8 6387458.0 366
355 968.2809888295077 4000026.281851018 2390370.606827789 354 4655 935606.8 6387458.0 367
356 968.2809888295077 4002022.405439368 2390187.729376908 355 4656 937606.8 6387458.0 368
357 968.2809888295077 4004018.537777912 2390004.890587873 356 4657 939606.8 6387458.0 369
358 968.2809888295077 4006014.678809878 2389822.0904587107 357 4658 941606.8 6387458.0 370
359 968.2809888295077 4008010.828478484 2389639.3289873702 358 4659 943606.8 6387458.0 371
360 968.2809888295077 4010006.986726936 2389456.60617177 359 4660 945606.8 6387458.0 372
361 968.2809888295077 4012003.153498429 2389273.9220097447 360 4661 947606.8 6387458.0 373
362 968.2809888295077 4013999.328736143 2389091.276499111 361 4662 949606.8 6387458.0 374
363 968.2809888295077 4015995.5123832505 2388908.6696375823 362 4663 951606.8 6387458.0 375
364 968.2809888295077 4017991.704382908 2388726.1014228524 363 4664 953606.8 6387458.0 376
365 968.2809888295077 4019987.904678261 2388543.571852525 364 4665 955606.8 6387458.0 377
366 968.2809888295077 4021984.1132124425 2388361.080924172 365 4666 957606.8 6387458.0 378
367 968.2809888295077 4023980.329928575 2388178.6286353096 366 4667 959606.8 6387458.0 379
368 968.2809888295077 4025976.554769767 2387996.2149833813 367 4668 961606.8 6387458.0 380
369 968.2809888295077 4027972.787679114 2387813.83996578 368 4669 963606.8 6387458.0 381
370 968.2809888295077 4029969.028599701 2387631.5035798363 369 4670 965606.8 6387458.0 382
371 968.2809888295077 4031965.2774746 2387449.20582285 370 4671 967606.8 6387458.0 383
372 968.2809888295077 4033961.534246869 2387266.9466920234 371 4672 969606.8 6387458.0 384
373 968.2809888295077 4035957.798859555 2387084.7261845325 372 4673 971606.8 6387458.0 385
374 968.2809888295077 4037954.0712556913 2386902.5442974856 373 4674 973606.8 6387458.0 386
375 968.2809888295077 4039950.3513783007 2386720.401027939 374 4675 975606.8 6387458.0 387
376 968.2809888295077 4041946.63917039 2386538.296372877 375 4676 977606.8 6387458.0 388
377 968.2809888295077 4043942.934574956 2386356.230329249 376 4677 979606.8 6387458.0 389
378 968.2809888295077 4059913.565015852 2384901.0916057527 377 4685 995606.8 6387458.0 390
379 968.2809888295077 4061909.926365377 2384719.3729179045 378 4686 997606.8 6387458.0 391
380 968.2809888295077 4063906.29475662 2384537.692807764 379 4687 999606.8 6387458.0 392
381 968.2809888295077 4065902.6701324345 2384356.0512716426 380 4688 1001606.8 6387458.0 393
382 968.2809888295077 3975896.273540626 2390578.972720035 381 4782 911606.8 6385458.0 394
383 968.2809888295077 3983880.385240495 2389845.868283136 382 4786 919606.8 6385458.0 396
384 968.2809888295077 3985876.436432873 2389662.688766407 383 4787 921606.8 6385458.0 397
385 968.2809888295077 3987872.496818788 2389479.547883847 384 4788 923606.8 6385458.0 398
386 968.2809888295077 3989868.566341508 2389296.4456339586 385 4789 925606.8 6385458.0 399
387 968.2809888295077 3991864.644944288 2389113.382015157 386 4790 927606.8 6385458.0 400
388 968.2809888295077 3997852.9346653647 2388564.422928804 387 4793 933606.8 6385458.0 401
389 968.2809888295077 3999849.049020705 2388381.5138175604 388 4794 935606.8 6385458.0 402
390 968.2809888295077 4001845.172172208 2388198.643328717 389 4795 937606.8 6385458.0 403
391 968.2809888295077 4003841.304063059 2388015.8114603567 390 4796 939606.8 6385458.0 404
392 968.2809888295077 4005837.444636432 2387833.018210513 391 4797 941606.8 6385458.0 405
393 968.2809888295077 4007833.593835489 2387650.263577165 392 4798 943606.8 6385458.0 406
394 968.2809888295077 4009829.75160338 2387467.547558228 393 4799 945606.8 6385458.0 407
395 968.2809888295077 4011825.9178832434 2387284.870151571 394 4800 947606.8 6385458.0 408
396 968.2809888295077 4013822.092618205 2387102.231354991 395 4801 949606.8 6385458.0 409
397 968.2809888295077 4015818.275751379 2386919.6311662304 396 4802 951606.8 6385458.0 410
398 968.2809888295077 4017814.4672258673 2386737.069582989 397 4803 953606.8 6385458.0 411
399 968.2809888295077 4023803.091128054 2386189.616442424 398 4806 959606.8 6385458.0 412
400 968.2809888295077 4025799.3153985753 2386007.2092570188 399 4807 961606.8 6385458.0 413
401 968.2809888295077 4027795.5477257366 2385824.8406647258 400 4808 963606.8 6385458.0 414
402 968.2809888295077 4031788.0363220833 2385460.219248848 401 4810 967606.8 6385458.0 415
403 968.2809888295077 4033784.2924772864 2385277.9664197788 402 4811 969606.8 6385458.0 416
404 968.2809888295077 4035780.556461169 2385095.7521728864 403 4812 971606.8 6385458.0 417
405 968.2809888295077 4037776.828216708 2384913.576505292 404 4813 973606.8 6385458.0 418
406 968.2809888295077 4039773.1076868703 2384731.4394140644 405 4814 975606.8 6385458.0 419
407 968.2809888295077 4041769.394814607 2384549.340896205 406 4815 977606.8 6385458.0 420
408 968.2809888295077 4043765.68954286 2384367.280948671 407 4816 979606.8 6385458.0 421
409 968.2809888295077 4045761.991814554 2384185.259568351 408 4817 981606.8 6385458.0 422
410 968.2809888295077 4047758.3015726055 2384003.276752096 409 4818 983606.8 6385458.0 423
411 968.2809888295077 4061732.674699027 2382730.4765544664 410 4825 997606.8 6385458.0 424
412 968.2809888295077 3977715.08298552 2388406.505766778 411 4922 913606.8 6383458.0 425
413 968.2809888295077 3979711.10579608 2388223.2177759847 412 4923 915606.8 6383458.0 426
414 968.2809888295077 3981707.137960092 2388039.9683821164 413 4924 917606.8 6383458.0 427
415 968.2809888295077 3983703.179420802 2387856.757583848 414 4925 919606.8 6383458.0 428
416 968.2809888295077 3985699.230121442 2387673.5853797933 415 4926 921606.8 6383458.0 429
417 968.2809888295077 3987695.290005236 2387490.451768517 416 4927 923606.8 6383458.0 430
418 968.2809888295077 3991687.437095112 2387124.3003182136 417 4929 927606.8 6383458.0 431
419 968.2809888295077 3993683.524187583 2386941.2824760275 418 4930 929606.8 6383458.0 432
420 968.2809888295077 3997675.7251834697 2386575.362549215 419 4932 933606.8 6383458.0 433
421 968.2809888295077 3999671.838973203 2386392.460461076 420 4933 935606.8 6383458.0 434
422 968.2809888295077 4001667.961548324 2386209.5969540235 421 4934 937606.8 6383458.0 435
423 968.2809888295077 4003664.09285196 2386026.772026148 422 4935 939606.8 6383458.0 436
424 968.2809888295077 4005660.232827229 2385843.985675495 423 4936 941606.8 6383458.0 437
425 968.2809888295077 4007656.381417239 2385661.2379000518 424 4937 943606.8 6383458.0 438
426 968.2809888295077 4009652.538565082 2385478.528697751 425 4938 945606.8 6383458.0 439
427 968.2809888295077 4011648.704213842 2385295.8580664657 426 4939 947606.8 6383458.0 440
428 968.2809888295077 4013644.878306588 2385113.226004014 427 4940 949606.8 6383458.0 441
429 968.2809888295077 4015641.0607863786 2384930.632508155 428 4941 951606.8 6383458.0 442
430 968.2809888295077 4017637.251596261 2384748.077576598 429 4942 953606.8 6383458.0 443
431 968.2809888295077 4023625.8734367294 2384200.6441438664 430 4945 959606.8 6383458.0 444
432 968.2809888295077 4025622.096997192 2384018.24344538 431 4946 961606.8 6383458.0 445
433 968.2809888295077 4029614.568196505 2383653.5577016594 432 4948 965606.8 6383458.0 446
434 968.2809888295077 4031610.815721288 2383471.272651082 433 4949 967606.8 6383458.0 447
435 968.2809888295077 4037599.605311476 2382924.648751337 434 4952 973606.8 6383458.0 448
436 968.2809888295077 4039595.883989892 2382742.517859193 435 4953 975606.8 6383458.0 449
437 968.2809888295077 4045584.765670764 2382196.3563643983 436 4956 981606.8 6383458.0 450
438 968.2809888295077 4061555.44149572 2380741.6204820285 437 4964 997606.8 6383458.0 451
439 968.2809888295077 3977537.9029248864 2386417.412557452 438 5061 913606.8 6381458.0 452
440 968.2809888295077 3979533.9251349214 2386234.132022763 439 5062 915606.8 6381458.0 453
441 968.2809888295077 3981529.956688205 2386050.890043618 440 5063 917606.8 6381458.0 454
442 968.2809888295077 3983525.997527924 2385867.686618692 441 5064 919606.8 6381458.0 455
443 968.2809888295077 3985522.047597257 2385684.5217466275 442 5065 921606.8 6381458.0 456
444 968.2809888295077 3987518.106839369 2385501.395425993 443 5066 923606.8 6381458.0 457
445 968.2809888295077 3989514.175197416 2385318.307655281 444 5067 925606.8 6381458.0 458
446 968.2809888295077 3991510.25261454 2385135.2584329657 445 5068 927606.8 6381458.0 459
447 968.2809888295077 3997498.5386516415 2384586.342040059 446 5071 933606.8 6381458.0 460
448 968.2809888295077 3999494.651736281 2384403.44699472 447 5072 935606.8 6381458.0 461
449 968.2809888295077 4001490.773595541 2384220.5904891924 448 5073 937606.8 6381458.0 462
450 968.2809888295077 4003486.904172498 2384037.772521592 449 5074 939606.8 6381458.0 463
451 968.2809888295077 4005483.043410212 2383854.993089973 450 5075 941606.8 6381458.0 464
452 968.2809888295077 4007479.191251733 2383672.252192335 451 5076 943606.8 6381458.0 465
453 968.2809888295077 4009475.347640101 2383489.5498266206 452 5077 945606.8 6381458.0 466
454 968.2809888295077 4011471.5125183407 2383306.8859907268 453 5078 947606.8 6381458.0 467
455 968.2809888295077 4013467.685829467 2383124.2606824622 454 5079 949606.8 6381458.0 468
456 968.2809888295077 4015463.867516484 2382941.673899621 455 5080 951606.8 6381458.0 469
457 968.2809888295077 4017460.05752238 2382759.1256399057 456 5081 953606.8 6381458.0 470
458 968.2809888295077 4027441.1303388663 2381846.9621043378 457 5086 963606.8 6381458.0 471
459 968.2809888295077 4029437.369060156 2381664.6449322407 458 5087 965606.8 6381458.0 472
460 968.2809888295077 4045407.559132717 2380207.4935181136 459 5095 981606.8 6381458.0 473
461 968.2809888295077 4059381.868212305 2378934.506380145 460 5102 995606.8 6381458.0 475
462 968.2809888295077 4061378.226785029 2378752.8049365086 461 5103 997606.8 6381458.0 476
463 968.2809888295077 4063374.592361959 2378571.141947809 462 5104 999606.8 6381458.0 477
464 968.2809888295077 4065370.964885784 2378389.517410414 463 5105 1001606.8 6381458.0 478
465 968.2809888295077 3975364.735156896 2384611.670836017 464 5199 911606.8 6379458.0 480
466 968.2809888295077 3977360.747236952 2384428.3592611104 465 5200 913606.8 6379458.0 481
467 968.2809888295077 3979356.768706917 2384245.0862016506 466 5201 915606.8 6379458.0 482
468 968.2809888295077 3981352.799509936 2384061.8516564146 467 5202 917606.8 6379458.0 483
469 968.2809888295077 3983348.839589141 2383878.655624085 468 5203 919606.8 6379458.0 484
470 968.2809888295077 3985344.8888876536 2383695.4981033048 469 5204 921606.8 6379458.0 485
471 968.2809888295077 3987340.947348584 2383512.379092654 470 5205 923606.8 6379458.0 486
472 968.2809888295077 3989337.014915032 2383329.298590652 471 5206 925606.8 6379458.0 487
473 968.2809888295077 3991333.091530084 2383146.256595769 472 5207 927606.8 6379458.0 488
474 968.2809888295077 3993329.177136816 2382963.2531064106 473 5208 929606.8 6379458.0 489
475 968.2809888295077 3997321.375097568 2382597.361637645 474 5210 933606.8 6379458.0 490
476 968.2809888295077 3999317.4873376833 2382414.4736547754 475 5211 935606.8 6379458.0 491
477 968.2809888295077 4001313.6083416655 2382231.624170499 476 5212 937606.8 6379458.0 492
478 968.2809888295077 4003309.738052537 2382048.8131829537 477 5213 939606.8 6379458.0 493
479 968.2809888295077 4005305.8764133006 2381866.0406902027 478 5214 941606.8 6379458.0 494
480 968.2809888295077 4007302.023366952 2381683.306690257 479 5215 943606.8 6379458.0 495
481 968.2809888295077 4009298.178856474 2381500.6111810748 480 5216 945606.8 6379458.0 496
482 968.2809888295077 4011294.3428248367 2381317.9541605557 481 5217 947606.8 6379458.0 497
483 968.2809888295077 4013290.515214999 2381135.335626529 482 5218 949606.8 6379458.0 498
484 968.2809888295077 4015286.695969908 2380952.755576806 483 5219 951606.8 6379458.0 499
485 968.2809888295077 4017282.885032497 2380770.2140090866 484 5220 953606.8 6379458.0 500
486 968.2809888295077 4019279.08234569 2380587.710921055 485 5221 955606.8 6379458.0 501
487 968.2809888295077 4021275.287852397 2380405.24631033 486 5222 957606.8 6379458.0 502
488 968.2809888295077 4025267.723217933 2380040.432510957 487 5224 961606.8 6379458.0 503
489 968.2809888295077 4027263.952962521 2379858.083317256 488 5225 963606.8 6379458.0 504
490 968.2809888295077 4029260.190672142 2379675.77259075 489 5226 965606.8 6379458.0 505
491 968.2809888295077 4031256.436289644 2379493.500328765 490 5227 967606.8 6379458.0 506
492 968.2809888295077 4059204.6732275295 2376945.725806638 491 5241 995606.8 6379458.0 507
493 968.2809888295077 4061201.030596504 2376764.0301537407 492 5242 997606.8 6379458.0 508
494 968.2809888295077 4069186.529415942 2376037.6316468376 493 5246 1005606.8 6379458.0 509
495 968.2809888295077 3961215.793676001 2383906.855796987 494 5331 897606.8 6377458.0 510
496 968.2809888295077 3963211.73763554 2383723.2824086654 495 5332 899606.8 6377458.0 511
497 968.2809888295077 3971195.610683866 2382989.3736590683 496 5336 907606.8 6377458.0 512
498 968.2809888295077 3973191.6029642336 2382805.9926679763 497 5337 909606.8 6377458.0 513
499 968.2809888295077 3975187.6047381754 2382622.650153363 498 5338 911606.8 6377458.0 514
500 968.2809888295077 3977183.615948799 2382439.3461141 499 5339 913606.8 6377458.0 515
